13216,3
13217,3
13218,3
13219,3
13220,3
13221,3
13222,3
13223,3
13224,3
13225,3
13226,3
13227,3
13228,3
13229,3
13230,3
13231,3
13232,3
13233,3
13234,3
13235,3
13236,3
13237,3
13238,3
13239,3
13240,3
13241,3
13242,3
13243,3
13244,3
13245,3
13246,3
13247,3
13248,3
13249,3
13250,3
13251,3
13252,3
13253,3
13254,3
13255,3
13256,3
13257,3
13258,3
13259,3
13260,3
13261,3
13262,3
13263,3
13264,3
13265,3
13266,3
13267,3
13268,3
13269,3
13270,3
13271,3
13272,3
13273,3
13274,3
13275,3
13276,3
13277,3
13278,3
13279,3
13280,3
13281,3
13282,3
13283,3
13284,3
13285,3
13286,3
13287,3
13288,3
13289,3
13290,3
13291,3
13292,3
13293,3
13294,3
13295,3
13296,3
13297,3
13298,3
13299,3
13300,3
13301,3
13302,3
13303,3
13304,3
13305,3
13306,3
13307,3
13308,3
13309,3
13310,3
13311,3
13312,3
13313,3
13314,3
13315,3
13316,3
13317,3
13318,3
13319,3
13320,3
13321,3
13322,3
13323,3
13324,3
13325,3
13326,3
13327,3
13328,3
13329,3
13330,3
13331,3
13332,3
13333,3
13334,3
13335,3
13336,3
13685,3
13637,3
13638,3
13639,3
13640,3
13641,3
13642,3
13643,3
13644,3
13645,3
13646,3
13647,3
13648,3
13649,3
13650,3
13651,3
13652,3
13653,3
13654,3
13655,3
13656,3
13657,3
13658,3
13659,3
13660,3
13661,3
13662,3
13663,3
13664,3
13665,3
13666,3
13667,3
13668,3
13669,3
13670,3
13671,3
13672,3
13673,3
13674,3
13675,3
13676,3
13677,3
13678,3
13679,3
13680,3
13681,3
13682,3
13683,3
13684,3
13740,3
13691,3
13692,3
13693,3
13694,3
13695,3
13696,3
13697,3
13698,3
13699,3
13700,3
13701,3
13702,3
13703,3
13704,3
13705,3
13706,3
13707,3
13708,3
13709,3
13710,3
13711,3
13712,3
13713,3
13714,3
13715,3
13716,3
13717,3
13718,3
13719,3
13720,3
13721,3
13722,3
13723,3
13724,3
13725,3
13726,3
13727,3
13728,3
13729,3
13730,3
13731,3
13732,3
13733,3
13734,3
13735,3
13736,3
13737,3
13738,3
13773,3
13743,3
13744,3
13745,3
13746,3
13747,3
13748,3
13749,3
13750,3
13751,3
13752,3
13753,3
13754,3
13755,3
13756,3
13757,3
13758,3
13759,3
13760,3
13761,3
13762,3
13763,3
13764,3
13765,3
13766,3
13767,3
13768,3
13769,3
13770,3
13771,3
13772,3
13774,3
13775,3
13776,3
13777,3
13778,3
13779,3
13780,3
13781,3
13782,3
13783,3
13784,3
13785,3
13786,3
13787,3
13788,3
13789,3
13790,3
13791,3
13792,3
13793,3
13794,3
13795,3
13796,3
13797,3
13798,3
13799,3
13800,3
13801,3
13802,3
13803,3
13874,3
13821,3
13822,3
13823,3
13824,3
13825,3
13826,3
13827,3
13828,3
13829,3
13830,3
13831,3
13832,3
13833,3
13834,3
13835,3
13836,3
13837,3
13838,3
13839,3
13840,3
13841,3
13842,3
13843,3
13844,3
13845,3
13846,3
13847,3
13848,3
13849,3
13850,3
13851,3
13852,3
13853,3
13854,3
13855,3
13856,3
13857,3
13858,3
13859,3
13860,3
13861,3
13862,3
13863,3
13864,3
13865,3
13866,3
13867,3
13868,3
13869,3
13870,3
13871,3
13872,3
13873,3
6408,2
6409,2
6410,2
6411,2
6416,2
41378,2
40809,2
40810,2
41303,2
42499,2
40804,2
12701,3
12702,3
12703,3
12704,3
12705,3
12706,3
12707,3
12708,3
12709,3
12710,3
12711,3
12712,3
12713,3
12714,3
12715,3
12716,3
12717,3
12718,3
12737,3
12738,3
12739,3
12740,3
12741,3
12742,3
12743,3
12744,3
12745,3
12746,3
12747,3
12748,3
12749,3
12750,3
12751,3
12752,3
12753,3
12754,3
12773,3
12774,3
12775,3
12776,3
12777,3
12778,3
12779,3
12780,3
12781,3
12782,3
12783,3
12784,3
12785,3
12786,3
12787,3
12788,3
12789,3
12790,3
12809,3
12810,3
12811,3
12812,3
12813,3
12814,3
12815,3
12816,3
12817,3
12818,3
12819,3
12820,3
12821,3
12822,3
12823,3
12824,3
12825,3
12826,3
12827,3
12828,3
12829,3
12830,3
12831,3
12832,3
12833,3
12834,3
12835,3
12836,3
12837,3
12838,3
12839,3
12840,3
12841,3
12842,3
12843,3
12844,3
12845,3
12846,3
12847,3
12848,3
12849,3
12850,3
12851,3
12852,3
12853,3
12854,3
12855,3
12856,3
12857,3
12858,3
12859,3
12860,3
12861,3
12862,3
12863,3
12864,3
12865,3
12866,3
12867,3
12868,3
12869,3
12870,3
12871,3
12872,3
12873,3
12874,3
12875,3
12876,3
12877,3
12878,3
12879,3
12880,3
12881,3
12882,3
12883,3
12884,3
12885,3
12886,3
12887,3
12888,3
12889,3
12890,3
12891,3
12892,3
12893,3
12894,3
12895,3
12896,3
12897,3
12898,3
12899,3
12900,3
12901,3
12902,3
12903,3
12904,3
12905,3
12906,3
12907,3
12908,3
12909,3
12910,3
12911,3
12912,3
12913,3
12914,3
12915,3
12916,3
12917,3
12918,3
12919,3
12920,3
12921,3
12922,3
126,1
127,1
128,1
129,1
130,1
131,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
145,1
146,1
147,1
148,1
149,1
150,1
166,1
168,1
169,1
170,1
171,1
167,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
201,1
393,2
394,2
395,2
437,2
438,2
52593,1
52594,1
52595,1
52596,1
52597,1
52598,1
52599,1
52600,1
52601,1
52602,1
52603,1
52604,1
52605,1
52606,1
52609,1
52610,1
52611,1
52612,1
52613,1
52614,1
52615,1
52617,1
52618,1
52619,1
52620,1
52622,1
52626,1
52627,1
52628,1
52630,1
52631,1
52634,1
52637,1
52871,1
53577,6
53578,6
53581,6
53583,6
53586,6
53589,6
53590,6
53592,6
53597,6
53601,6
53606,6
53610,6
55415,1
55417,1
55420,1
55421,1
55422,1
55423,1
55424,1
55425,1
55426,1
55427,1
55428,1
55429,1
55430,1
55431,1
55432,1
55433,1
55434,1
55435,1
55437,1
55438,1
55440,1
55441,1
55442,1
55443,1
55444,1
55445,1
55446,1
55447,1
55448,1
55450,1
55451,1
55452,1
55454,1
55457,1
55458,1
55459,1
55460,1
55461,1
55462,1
55463,1
55464,1
55465,1
55466,1
55467,1
55468,1
55472,1
52962,6
52964,6
52965,6
52966,6
52969,6
52971,6
52977,6
52981,6
52983,6
52985,6
52986,6
52990,6
52991,6
53025,6
53029,6
53037,6
53043,6
53048,6
53057,6
53059,6
53060,6
53061,6
53062,6
53063,6
1570,1
1572,1
1575,1
1578,1
1581,1
1585,1
1587,1
1589,1
1590,1
1591,1
1592,1
1593,1
1596,1
1598,1
1601,1
1595,1
1594,1
1597,1
1599,1
1600,1
1603,1
1606,1
1602,1
1608,1
1611,1
1612,1
1615,1
1604,1
1605,1
1607,1
1610,1
1613,1
1614,1
1616,1
1617,1
48436,1
48443,1
48445,1
48452,1
48453,1
48455,1
48456,1
48457,1
48458,1
48459,1
48460,1
48461,1
48465,1
48466,1
48467,1
48468,1
48469,1
48471,1
48480,1
48483,1
48484,1
48486,1
48488,1
48496,1
48498,1
48500,1
48507,1
48508,1
48510,1
48511,1
48512,1
48513,1
48514,1
48515,1
48518,1
19354,2
19355,2
19356,2
19379,2
19380,2
19381,2
19382,2
19383,2
19384,2
19385,2
19386,2
19387,2
19388,2
19389,2
19390,2
19391,2
19392,2
43590,2
43591,2
43593,2
31649,2
33177,2
33178,2
33180,2
33181,2
33182,2
33172,2
33175,2
33176,2
33179,2
34591,2
34590,2
34592,2
34593,2
34594,2
34595,2
34596,2
35126,2
34597,2
34598,2
34599,2
34600,2
34601,2
34602,2
32884,2
32885,2
32886,2
32887,2
32888,2
32889,2
32890,2
32891,2
32892,2
32893,2
32894,2
32895,2
32896,2
32897,2
32898,2
32899,2
32900,2
33006,2
32901,2
32902,2
32903,2
32904,2
32905,2
32906,2
32907,2
32908,2
32909,2
32910,2
32911,2
32912,2
32913,2
32914,2
32915,2
32916,2
32917,2
32918,2
32919,2
32920,2
32921,2
32922,2
32923,2
32924,2
32925,2
32926,2
32927,2
32928,2
32929,2
32930,2
32931,2
32932,2
32933,2
32934,2
32935,2
33001,2
33002,2
33003,2
33004,2
33005,2
33007,2
33008,2
32936,2
32937,2
32938,2
32939,2
32940,2
32941,2
32942,2
32943,2
32944,2
32945,2
32946,2
32947,2
32948,2
32949,2
32950,2
32951,2
32952,2
32953,2
32954,2
32955,2
32956,2
32960,2
32961,2
32962,2
32963,2
32964,2
32965,2
32966,2
32967,2
32968,2
32969,2
32970,2
32971,2
32972,2
32973,2
32974,2
32975,2
32976,2
32977,2
32978,2
32979,2
32980,2
32981,2
32982,2
32983,2
32984,2
32985,2
32986,2
32987,2
32988,2
32989,2
32990,2
32991,2
32992,2
32993,2
32994,2
32995,2
32996,2
32997,2
32998,2
32999,2
33000,2
33184,2
33185,2
33186,2
33187,2
33188,2
33189,2
33190,2
33191,2
33192,2
33193,2
33194,2
33195,2
33196,2
33197,2
33198,2
33199,2
33200,2
33201,2
33202,2
33203,2
33204,2
33205,2
33206,2
33207,2
33208,2
33209,2
33210,2
33211,2
33212,2
33213,2
33214,2
33215,2
33222,2
33223,2
33224,2
33216,2
33225,2
33226,2
33227,2
33228,2
33229,2
33230,2
33217,2
33218,2
33219,2
33220,2
33221,2
61281,3
81072,2
81073,2
81074,2
81077,2
81078,2
81079,2
81080,2
81085,2
81086,2
81087,2
81090,2
81099,2
81104,2
81105,2
81109,2
81111,2
81112,2
82454,2
81121,2
81128,2
81143,2
81158,2
81162,2
208,1
209,1
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,1
219,1
220,1
221,1
222,1
223,1
229,1
230,1
231,1
232,1
233,1
234,1
239,1
241,1
242,1
243,1
244,1
246,1
247,1
248,1
249,1
224,1
225,1
226,1
227,1
228,1
235,1
236,1
237,1
238,1
240,1
250,1
251,1
252,1
253,1
254,1
255,1
256,1
257,1
258,1
259,1
260,1
261,1
262,1
263,1
264,1
265,1
266,1
267,1
268,1
269,1
270,1
271,1
272,1
273,1
274,1
275,1
276,1
277,1
278,1
363,1
364,1
389,1
390,1
391,1
392,1
659,1
726,1
727,1
728,1
730,1
731,1
732,1
733,1
734,1
648,1
651,1
658,1
661,1
665,1
693,1
698,1
699,1
709,1
711,1
712,1
714,1
660,1
662,1
663,1
664,1
666,1
13896,4
7147,3
7148,3
7149,3
7152,3
7154,3
7156,3
7161,3
7163,3
7165,3
7169,3
7171,3
7173,3
455,2
456,2
457,2
458,2
459,2
460,2
603,2
604,2
606,2
607,2
608,2
609,2
611,2
612,2
613,2
614,2
615,2
617,2
1804,2
1805,2
1806,2
1808,2
1809,2
1883,2
1884,2
1885,2
1886,2
1887,2
1888,2
1889,2
1890,2
1891,2
1892,2
1893,2
1894,2
1895,2
1896,2
1897,2
1898,2
1899,2
1900,2
1901,2
1902,2
1903,2
1904,2
1905,2
1906,2
1907,2
1908,2
1909,2
1910,2
1912,2
1913,2
1914,2
1944,2
1945,2
1946,2
1947,2
1948,2
1950,2
1951,2
1952,2
1953,2
1954,2
1955,2
1956,2
1957,2
1959,2
1960,2
1961,2
1962,2
1963,2
1964,2
1965,2
1967,2
1968,2
1969,2
1970,2
1971,2
1972,2
1974,2
1977,2
1980,2
1981,2
1982,2
1983,2
1811,2
1812,2
1814,2
1815,2
1810,2
1816,2
1818,2
1820,2
1821,2
1822,2
1824,2
1825,2
1826,2
1827,2
1828,2
1830,2
1840,2
1841,2
1843,2
54918,2
54919,2
1844,2
1847,2
1848,2
1849,2
1850,2
1851,2
1852,2
1853,2
1854,2
1855,2
1856,2
1857,2
1858,2
1861,2
1862,2
1915,2
1916,2
1917,2
1918,2
1919,2
1920,2
1921,2
1922,2
1923,2
1926,2
1927,2
1928,2
1929,2
1930,2
1931,2
1932,2
1933,2
1934,2
1935,2
1936,2
1937,2
1938,2
1939,2
1940,2
1941,2
1986,2
1987,2
1988,2
1989,2
1990,2
1991,2
1992,2
18029,2
11051,2
13587,2
16991,2
28140,2
35284,2
20085,2
20087,2
20090,2
20092,2
31902,2
888,3
889,3
890,3
891,3
892,3
893,3
894,3
895,3
896,3
897,3
898,3
899,3
900,3
901,3
902,3
903,3
904,3
905,3
906,3
907,3
908,3
909,3
910,3
911,3
912,3
913,3
914,3
915,3
916,3
917,3
918,3
919,3
920,3
921,3
922,3
923,3
924,3
925,3
926,3
927,3
928,3
929,3
930,3
931,3
932,3
933,3
934,3
935,3
939,3
940,3
941,3
942,3
943,3
944,3
945,3
946,3
947,3
948,3
949,3
950,3
951,3
952,3
953,3
954,3
955,3
956,3
957,3
958,3
959,3
960,3
961,3
962,3
34414,3
34415,3
975,3
976,3
977,3
978,3
979,3
980,3
981,3
982,3
983,3
984,3
985,3
986,3
987,3
988,3
989,3
990,3
991,3
992,3
993,3
994,3
995,3
996,3
997,3
998,3
999,3
1000,3
1001,3
1002,3
1003,3
1004,3
1005,3
1006,3
1007,3
1008,3
1009,3
1010,3
1011,3
1012,3
1013,3
1014,3
1015,3
1016,3
1017,3
1018,3
1019,3
1020,3
1021,3
1022,3
1023,3
1024,3
1025,3
1026,3
1027,3
1028,3
1029,3
1030,3
1031,3
1032,3
1033,3
1034,3
1035,3
1036,3
1037,3
824,3
825,3
826,3
827,3
828,3
829,3
830,3
831,3
832,3
833,3
834,3
835,3
836,3
837,3
838,3
839,3
840,3
841,3
842,3
843,3
844,3
845,3
846,3
847,3
848,3
849,3
850,3
851,3
852,3
853,3
854,3
1038,3
1039,3
1040,3
1041,3
1042,3
1043,3
1044,3
1045,3
1046,3
1047,3
1048,3
1049,3
1050,3
1051,3
1052,3
1053,3
1054,3
1055,3
1056,3
1057,3
1058,3
1059,3
1060,3
1061,3
1062,3
1063,3
1064,3
1065,3
1066,3
1078,3
1084,3
1085,3
856,3
857,3
858,3
859,3
860,3
861,3
862,3
863,3
864,3
865,3
866,3
867,3
868,3
869,3
870,3
871,3
872,3
873,3
874,3
875,3
876,3
877,3
878,3
879,3
880,3
881,3
882,3
883,3
884,3
885,3
886,3
887,3
1215,3
1216,3
1217,3
1218,3
1219,3
1220,3
1221,3
1222,3
1223,3
1224,3
1225,3
1226,3
1227,3
1228,3
1229,3
1230,3
1231,3
1232,3
1233,3
1234,3
1235,3
1236,3
1237,3
1238,3
1239,3
1240,3
1241,3
1242,3
1243,3
1255,3
1261,3
1262,3
1183,3
1184,3
1185,3
1186,3
1187,3
1188,3
1189,3
1190,3
1191,3
1192,3
1193,3
1194,3
1195,3
1196,3
1197,3
1198,3
1199,3
1200,3
1201,3
1202,3
1203,3
1204,3
1205,3
1206,3
1207,3
1208,3
1209,3
1210,3
1211,3
1212,3
1213,3
1214,3
50361,3
1129,3
1130,3
1131,3
1132,3
1133,3
1134,3
1135,3
1136,3
1137,3
1138,3
1139,3
1140,3
1141,3
1142,3
1143,3
1144,3
1145,3
1146,3
1147,3
1148,3
1149,3
1150,3
1151,3
1152,3
1153,3
1154,3
1155,3
1156,3
1157,3
1169,3
1175,3
1176,3
51363,3
1104,3
1105,3
1106,3
1107,3
1108,3
1109,3
1110,3
1111,3
1112,3
1113,3
1114,3
1115,3
1116,3
1117,3
1118,3
1119,3
1120,3
1121,3
1122,3
1123,3
1124,3
1125,3
1126,3
1127,3
1128,3
7077,3
7078,3
7079,3
7080,3
7081,3
7082,3
7083,3
7084,3
7085,3
7086,3
7087,3
7088,3
7089,3
7090,3
7091,3
7092,3
7093,3
7094,3
7095,3
7096,3
7115,3
7117,3
7120,3
7121,3
7125,3
7126,3
7129,3
7131,3
7134,3
7136,3
7105,3
7107,3
7109,3
7111,3
7113,3
7116,3
7118,3
7123,3
7127,3
7130,3
7097,3
7098,3
7099,3
7100,3
7101,3
7102,3
7103,3
7104,3
7106,3
7108,3
7110,3
7112,3
7114,3
7119,3
7122,3
7124,3
7128,3
7132,3
7133,3
7135,3
7137,3
7138,3
7139,3
7140,3
7141,3
7142,3
7143,3
7144,3
7145,3
7146,3
7188,3
7189,3
7190,3
7192,3
7193,3
7195,3
7196,3
7198,3
7200,3
7201,3
7202,3
7151,3
7153,3
7158,3
7160,3
7162,3
7166,3
7168,3
7170,3
7174,3
7176,3
7178,3
7180,3
7150,3
7155,3
7157,3
7159,3
7164,3
7167,3
7172,3
7175,3
7177,3
7179,3
7181,3
7182,3
7183,3
7184,3
7185,3
7186,3
7187,3
7191,3
7194,3
7197,3
7199,3
7203,3
7204,3
7205,3
7236,3
7239,3
7242,3
7245,3
7246,3
7248,3
7250,3
7252,3
7253,3
7256,3
7259,3
7262,3
7274,3
7276,3
7278,3
7279,3
7281,3
7283,3
7284,3
7286,3
7287,3
7289,3
7291,3
7293,3
7294,3
7296,3
7297,3
7299,3
7301,3
7302,3
7304,3
7306,3
7307,3
7308,3
7310,3
7312,3
7314,3
7316,3
7318,3
7320,3
7206,3
7207,3
7208,3
7209,3
7210,3
7211,3
7212,3
7213,3
7214,3
7215,3
7216,3
7217,3
7218,3
7219,3
7220,3
7221,3
7222,3
7223,3
7224,3
7225,3
7226,3
7227,3
7228,3
7229,3
7230,3
7231,3
7232,3
7233,3
7234,3
7235,3
7237,3
7238,3
7240,3
7241,3
7243,3
7244,3
7247,3
7249,3
7251,3
7254,3
7255,3
7257,3
7258,3
7260,3
7261,3
7263,3
7264,3
7265,3
7266,3
7267,3
7268,3
7269,3
7270,3
7271,3
7272,3
7273,3
7275,3
7277,3
7280,3
7282,3
7285,3
7288,3
7290,3
7292,3
7295,3
7298,3
7300,3
7303,3
7305,3
7309,3
7311,3
7313,3
7315,3
7317,3
7319,3
7321,3
7322,3
7323,3
7324,3
7325,3
7326,3
7327,3
7328,3
7329,3
11894,3
11886,3
11887,3
11888,3
11889,3
11890,3
11891,3
11892,3
11893,3
63926,3
63927,3
63928,3
11903,3
11895,3
11896,3
11897,3
11898,3
11899,3
11900,3
11901,3
11902,3
63929,3
63930,3
63931,3
11912,3
11904,3
11905,3
11906,3
11907,3
11908,3
11909,3
11910,3
11911,3
63935,3
63936,3
63938,3
11920,3
12259,3
11913,3
11914,3
11915,3
11916,3
11917,3
11918,3
11919,3
63942,3
63943,3
63944,3
11929,3
11921,3
11922,3
11923,3
11924,3
11925,3
11926,3
11927,3
11928,3
63946,3
63947,3
63948,3
11968,3
11960,3
11961,3
11962,3
11963,3
11964,3
11965,3
11966,3
11967,3
27071,3
11947,3
11939,3
11940,3
11941,3
11942,3
11943,3
11944,3
11945,3
11946,3
63952,3
63953,3
63954,3
11959,3
11954,3
11955,3
11956,3
11957,3
11958,3
27080,3
27083,3
12066,3
12059,3
16707,3
12060,3
12061,3
12062,3
12063,3
12064,3
12065,3
12075,3
12067,3
12068,3
12069,3
12070,3
12071,3
12072,3
12073,3
12074,3
12084,3
12076,3
12077,3
12078,3
12079,3
12080,3
12081,3
12082,3
12083,3
12093,3
12085,3
12086,3
12087,3
12088,3
12089,3
12090,3
12091,3
12092,3
12102,3
12094,3
12095,3
12096,3
12097,3
12098,3
12099,3
12100,3
12101,3
12111,3
12103,3
12104,3
12105,3
12106,3
12107,3
12108,3
12109,3
12110,3
12120,3
12112,3
12113,3
12114,3
12115,3
12116,3
12117,3
12118,3
12119,3
12129,3
12121,3
12122,3
12123,3
12124,3
12125,3
12126,3
12127,3
12128,3
12140,3
12132,3
12133,3
12134,3
12135,3
12136,3
12137,3
12138,3
12139,3
12149,3
12141,3
12142,3
12143,3
12144,3
12145,3
12146,3
12147,3
12148,3
12158,3
12150,3
12151,3
12152,3
12153,3
12154,3
12155,3
12156,3
12157,3
12166,3
12160,3
12161,3
12162,3
12163,3
12164,3
12165,3
31021,1
31650,1
31651,1
31750,1
31654,1
31655,1
31679,1
31680,1
31681,1
31682,1
31683,1
31684,1
31652,1
31687,1
31688,1
41537,1
41675,1
41676,1
41677,1
41678,1
41679,1
41680,1
41681,1
41682,1
41683,1
41684,1
41685,1
41686,1
41687,1
41688,1
41689,1
41690,1
41691,1
41692,1
41693,1
41694,1
41695,1
41696,1
41697,1
41698,1
41699,1
42306,6
42318,6
42326,6
42333,6
42340,6
42346,6
42350,6
42354,6
42359,6
42420,6
42436,6
42451,1
42459,1
42462,1
42486,1
42496,1
42550,1
42516,1
42555,1
42573,1
50292,1
50297,1
50301,1
50303,1
50308,1
50309,1
50313,1
50314,1
50378,1
50389,1
50393,1
50403,1
50407,1
50414,1
50420,1
50428,1
51217,1
51218,1
51224,6
51226,6
51227,6
51228,6
52178,6
52179,6
52180,6
52185,6
52186,6
50386,6
50391,6
50396,6
50401,6
50406,6
50408,6
44078,6
43819,6
44098,6
44247,6
44363,6
44542,6
44614,6
44655,6
44658,1
43624,6
43625,6
43626,6
43627,6
43628,6
43629,6
43630,6
42854,4
52520,4
52521,4
52522,4
52523,4
52524,4
52525,4
52526,4
52527,4
52528,4
52529,4
